company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
"Grammarly, Inc.",USA,"  Absorb product, customer, and market insights to plan campaign content that centers the user experience and educates leads on our product.",product manager,"Group Product Marketing Manager, Platform",undefined,Remote,2022-07-17,4.6,71000-186000
Electriphi,USA,"  Discovery for customer and product feedback, providing product briefing and surface user journey challenges and opportunities. A strong candidate will have. . .",product manager,Product Marketing Manager,,Remote,2022-07-17,,
Salad technologies,USA,"  7+ years of product management experience in software development, including expertise in the technical development of B2B software products.",product manager,Sr. Technical Product Manager - SaladCloud,undefined,Remote,2022-07-17,,145000-185000
PACCAR,USA,"  Plans promotions, dealer direct marketing events, product sales training, cataloging and other program support. Paid short-and long-term disability program.",product manager,Product Manager - Mexico,,"Renton, WA 98055+2 locations",2022-07-22,3.6,
"JPMorgan Chase Bank, N.A.",USA,  Manage existing product features and actively lead the research and delivery of new features. Functional validation of product features in the testing…,product manager,"Associate, Digital Product Manager | Connected Banking",full-time,"New York, NY+18 locations",2022-08-15,3.8,
Allegion,USA,  2+ years of experience managing a SaaS product. 2+ years of experience managing platforms or API-based products. 4+ years of experience in Product Management.,product manager,Product Manager,undefined,"Remote in Boulder, CO 80301+1 location",2022-07-17,3.5,81300-150900
Parexel,USA,"  The Senior Product Manager is responsible for researching, defining, planning, and working with the software engineering team to build new products, features…",product manager,Senior Product Manager,,Remote,2022-08-12,3.6,
Henkel,USA,"  Work with GPLMs to manage the product portfolio, review product classification and product complexity every year Support the raw material discontinuation and…",product manager,Regional Product Line Manager Americas,full-time,"Salisbury, NC",2022-07-17,3.8,
"Zoom Video Communications, Inc.",USA,"  Minimum 10 years experience in software engineering specific focus on security that is directly tied to enterprise and consumer products and services (voice,…",product manager,Security Product Manager,undefined,"Remote in Seattle, WA",2022-07-17,4.1,145260
kraken,USA,"  Articulate metrics, requirements, goals, and features to all relevant stakeholders. Drive group alignment around product features to enable efficient roadmap…",product manager,"Senior Product Manager, Crypto Taxes",full-time,+1 locationRemote,2022-08-11,3.6,
Delta Dental Ins.,USA,"  Require IT product management experience. Employee LiveWell program, focusing on overall employee well-being. 3+ years of relevant product management experience…",product manager,Product Manager I - Provider Experience,full-time,+1 locationRemote,2022-08-06,3.5,
PayPal,USA,  3+ years of product management experience owning a product roadmap and successfully bringing highly technical and platform products to market.,product manager,Senior Product Manager,full-time,Remote in Arizona+24 locations,2022-08-16,3.9,
Equinix,USA,  Works closely with product engineering managers and technical project managers to track resource allocation and utilization for smaller projects.,product manager,"Manager, Product Software Architecture and Engineering",full-time,+2 locationsRemote,2022-07-17,3.7,
Optum,USA,"  In partnership with data analysts, define and monitor key product metrics. Manage support escalations for assigned products.",product manager,Web Product Manager - Telecommute,undefined,"Remote in Walnut Creek, CA 94596",2022-07-17,3.4,79700-142600
National Instruments,USA,"  Measure and report on product success. Lead product exploration and definition process, work with engineers to define product requirements, and actively engage…",product manager,Product Manager (Early-Career Talent),full-time,"Austin, TX",2022-08-05,4.0,
"Vector Security, Inc.",USA,"  Develop market strategies, product sales and launch plans. From needs assessment and solution testing, through business case development and product launch,…",product manager,Product Manager,full-time,"Remote in Gainesville, VA 20155",2022-07-17,3.3,
Google,USA,  Lead cross-functional program teams within Google and with external partners to prepare for production ramp and/or product transitions.,product manager,"Program Manager, New Product Introduction Operations",full-time,"Sunnyvale, CA (Lakewood area)+3 locations",2022-07-17,4.3,
The Toro Company,USA,  10+ years of experience in engineering including a minimum of 4 years leading/coordinate new product introduction to manufacturing sites.,product manager,Sr. Manager - Global New Product Manufacturing,undefined,"Bloomington, MN",2022-08-05,3.5,130000-150000
Turvo Inc,USA,"  Be a product evangelist, own and execute the product vision; Synthesize qualitative and quantitative customer usage data to uncover product insights;",product manager,Product Manager,full-time,Remote,2022-07-17,,
"Take-Two Interactive Software, Inc.",USA,"  Partner with Senior Management to design our product roadmap, prioritizing features and solutions according to market value and business needs.",product manager,"Jr. Product Manager, Ad Tech",,"New York, NY",2022-08-06,3.9,
Edmunds.com,USA,  The role will work closely with engineering and sales teams to manage product offerings for our automotive dealership clients and to showcase impact through…,product manager,Product Manager,full-time,"Santa Monica, CA 90404 (Mid-City area)",2022-07-23,3.4,
"Mitsubishi Electric Power Products, Inc.",USA,"  Embracing the role of as Product Champion in making business cases for developing and launching new products, driving product commercial success, and product…",product manager,Product Manager,full-time,"Hybrid remote in Warrendale, PA 15086",2022-08-16,3.7,
PhishingBox,USA,"  Execute product strategy through ownership of product roadmap, user stories, product requirements, sprints, user acceptance criteria, and releases.",product manager,Product Manager,full-time,"Lexington, KY 40507 (Central Downtown area)",2022-07-17,5.0,
COINS,USA,"  Create, own and manage the team backlog (epic/features/user stories), constantly collaborating with stakeholders and the team to ensure work items are refined…",product manager,Service Management Product Manager,,Remote,2022-07-17,4.2,
American Family Insurance,USA,"  Lead the product vision, strategy, and operational planning— as well as successfully execute against a variety of product initiatives across all stages of a…",product manager,Technical Product Manager - Open to Remote,undefined,"Remote in Madison, WI 53774",2022-07-23,3.6,165700
Google,USA,  2 years of experience in technical program management working in product design engineering program management. 3 years of experience in consumer electronics.,product manager,"Technical Program Manager, Product Design, Fitbit Devices",full-time,"San Diego, CA (Sorrento Valley area)+2 locations",2022-07-17,4.3,
Federal Reserve Bank of San Francisco,USA,"  In addition, you will work closely with AD partners and application product owners, to craft and implement data requirements and integration solutions that…",product manager,Product Manager,full-time,"San Francisco, CA 94105 (Financial District/South Beach area)",2022-07-21,4.1,
FCA,USA,"  Background in product ownership of automotive products is a plus. The Product Manager will interface with engineering, planning, brand marketing, and service…",product manager,Global Product Manager - Entertainment,,"Auburn Hills, MI 48326+4 locations",2022-07-17,4.0,
Tesla,USA,"  The product manager will be responsible for defining the roadmap, be an interface between the manufacturing, process and operational teams and the Software…",product manager,"Technical Product Manager, Factory Software",full-time,"Austin, TX",2022-07-17,3.4,
The New York Times,USA,"  This includes gathering requirements, authoring user stories, organizing the product backlog, communicating with partners, and evaluating bugs after release.",product manager,Associate Product Manager,full-time,"New York, NY",2022-07-17,4.0,
Neighborly,USA,"  Under general direction, the Technical Product Manager supports the technology lifecycle of complex new products, features and enhancements from conception,…",product manager,Technical Product Manager,full-time,"Irving, TX+1 location",2022-08-16,4.5,
Blueboard,USA,  Support the process of bringing new products to market in a B2B setting from identifying market opportunity to product launch and beyond.,product manager,Product Marketing Manager,full-time,Remote,2022-07-17,,
FantasyPros,USA,"  Own features and products end-to-end, working cross-functionally to manage roadmaps, prioritize features, and execute towards business goals.",product manager,Product Manager (Mobile) - Sports Betting,,Remote,2022-07-17,3.5,
CrowdStrike,USA,  Point for CrowdStrike Store product knowledge and cross product relationships. CrowdStrike participates in the E-Verify program.,product manager,Product Manager (Remote),undefined,+1 locationRemote,2022-07-17,3.4,120000-190000
Canary Technologies,USA,  Discover. Take the insights obtained from user feedback and work with engineering and design to discover beautiful and innovative solutions that solve problems…,product manager,Senior Product Manager,full-time,"San Francisco, CA+1 location",2022-07-17,,
Zip Co,USA,  Define key metrics for success and analyze the user impact of product features. Guide and product manage a best-in-class cross-functional team to ship…,product manager,Product Manager (100% Remote-US),full-time,"Remote in New York, NY",2022-07-17,,
CBRE,USA,"  Partner with various stakeholders to define, test, validate, and implement new features and ideas that delight the customer experience efficiently.",product manager,Distinguished Product Manager,full-time,"Dallas, TX 75201 (Downtown area)+1 location",2022-08-12,3.7,
Amex,USA,"  A successful candidate will be focused, collaborative, strategic and able to articulate a product strategy into features in a continuous delivery model.",product manager,Manager - Product Development,,"New York, NY+1 location",2022-07-30,4.1,
ENEL,USA,"  3+ years’ experience in product management, product engineering, applications engineering or similar. Bachelor’s degree in computer science, mathematics,…",product manager,Product Manager,,Remote+1 location,2022-07-17,3.9,
"Allegro MicroSystems, LLC",USA,"  Maintain product forecasts and communicate major changes in program activity, including program ramps to Master Planning and Operations.",product manager,Product Marketing Manager,full-time,"Manchester, NH 03103 (Lower South Willow/Airport area)",2022-07-17,4.1,
Hulu,USA,"  Develop detailed product requirements working with cross-functional teams (business, program managers, product, development, UX, engineering) for features and…",product manager,"Senior Product Manager, Partner Journey – Disney Streaming",full-time,"New York, NY 10036",2022-07-17,3.8,
Cigna,USA,  You have been part of the team that has taken a new product from inception to launch and may have even led new features and smaller product rollouts yourself.,product manager,Manager - Digital Product Management: Evernorth (Work at Hom...,undefined,"Remote in Hartford, CT 06152",2022-08-02,3.7,96000-160000
ZM Financial Systems,USA,"  Gather appropriate stakeholder input to build, prune, and maintain the product backlog, consisting mostly of user stories, but also defects, refactors and…",product manager,Sr Product Manager,full-time,"New York, NY",2022-07-17,,
Google,USA,"  Understand in-depth user requirements for multiple user groups (e.g., operations users that deploy and provision equipment, and HR users that support onboarding…",product manager,"Product Manager, Google Technology and Engagement",full-time,"Austin, TX (Downtown area)",2022-07-17,4.3,
Publicis Sapient,USA,"  Collaborate with product owners, solution managers, and cross-functional product managers, to ensure alignment towards the same program increment (PI)…",product manager,Senior Product Manager (Financial Services),undefined,"Chicago, IL 60601 (The Loop area)+2 locations",2022-08-11,3.9,90000-175000
Global Payments,USA,  Determining improvements to product features. Developing internal strategies for enhanced product features. Competency in training internal departments on new…,product manager,Associate Product Manager,full-time,"Oklahoma City, OK",2022-08-06,3.4,
Piper Companies,USA,"  Design data focused product features from start to finish that include user stories, quality control checks, and data dictionaries.",product manager,Senior Product Manager,undefined,+2 locationsRemote,2022-08-13,4.5,150000-160000
Netflix,USA,"  In this role, you will need to have had a hands on security and engineering background, and have grown to develop the ability to translate our security posture…",product manager,"Security Product Manager, Gaming",,"Remote in Los Gatos, CA",2022-07-17,3.9,
Piper Companies,USA,"  Reiterate on prototype features directly with users and quantitatively assess impact on user experience. Experience influencing product development, such as…",product manager,Product Marketing Manager,undefined,"Boston, MA+1 location",2022-08-13,4.5,150000-160000
Showtime,USA,"  In this role, you will collaborate closely with the team and cross-department collaborators to build capabilities and features that improve both the performance…",product manager,"Product Manager, Commerce",full-time,"New York, NY 10036",2022-08-10,4.1,
Quorum,USA,"  The product team includes product management, project management, user experience, design, and user research. You have exceptional communications skills and can…",product manager,Growth Product Manager,undefined,+1 locationRemote,2022-07-17,,110000-150000
Google,USA,  Build features on the Pixel Phone Software with an entrepreneurial direction and a proactive style for driving cross-functional initiatives forward.,product manager,"Group Product Manager, Intelligent Retention, Pixel Phone",full-time,"Hybrid remote in Mountain View, CA+2 locations",2022-07-17,4.3,
Expedia Group,USA,"  Work closely with tech team(s) on driving products and features from design to ship. 4+ years of experience in product or program management, product marketing,…",product manager,Product Manager III,full-time,"Seattle, WA 98119 (Queen Anne area)+25 locations",2022-08-14,3.9,
VelocityEHS,USA,"  Research, write, and present business cases in collaboration with product marketing managers and domain strategists in support of proposals for new product…",product manager,Product Manager,full-time,"Ann Arbor, MI 48108",2022-07-17,3.9,
Bloomin Brands,USA,"  Strong analytical and quantitative skills, including the ability to link product design and features to strategic objectives and use hard data and metrics to…",product manager,Digital Product Manager,,"Tampa, FL 33607 (Tampa International Airport area)",2022-08-10,3.5,
Zelis,USA,"  5+ years of engineering, product management, program management, or equivalent experience with demonstrated ability to bring people together to build data…",product manager,Data Product Manager,full-time,Remote,2022-07-30,2.0,
Algolia,USA,"  An ability to work with engineering, architecture, design, product marketing, GTM sales, and customer support to help launch new products and support existing…",product manager,"AMER: Staff Product Manager, Dashboard Platform",,"Remote in Raleigh, NC+4 locations",2022-08-16,,
Opendoor Careers,USA,"  Demonstrated ability to work closely and effectively with data science, engineering, user research and different business functions. Paid time off to volunteer.",product manager,Senior Product Manager - Financial Platform,undefined,"Remote in San Francisco Bay Area, CA+1 location",2022-07-26,3.0,117000-171000
OJO Labs,USA,"  Strong quantitative, analytical, and problem solving skills. Through the fusion of machine intelligence and human expertise, we meet people wherever they are in…",product manager,Product Manager,full-time,"Austin, TX",2022-08-05,,
Applied Intuition,USA,  Work closely with engineering teams to deliver short time-to-market solutions. Act as a product evangelist to build awareness and understanding.,product manager,Product Manager,,"Mountain View, CA",2022-08-10,,
Gates Corporation,USA,  The PLM will lay out product roadmaps and work with engineering to lay out technology roadmaps that support these product roadmaps.,product manager,Global Product Line Manager,undefined,"Englewood, CO",2022-08-16,3.4,98000-135000
Handshake,USA,"  In addition to working with engineers, designers, user researchers and analysts, you'll also collaborate closely outside of R&amp;D with product marketing, sales…",product manager,"Senior Product Manager, Advocates Experience",full-time,"Remote in San Francisco, CA 94104+1 location",2022-07-17,4.7,
Western Union,USA,"  The Delivery (Product) Manager will work alongside program and functional leadership to evaluate business needs, manage internal and vendor-led workstreams, and…",product manager,Delivery (Product) Manager,full-time,"Denver, CO 80237 (Southeastern Denver area)",2022-08-11,3.9,
Apple,USA,  Invent the future of payment and commerce Partner with teams across Apple and key players in the ecosystem to develop innovative end to end commerce experience…,product manager,eCommerce Product Manager,full-time,"Cupertino, CA",2022-08-16,4.1,
Brown Brothers Harriman,USA,  The product manager will work in support of the overall Connectors program to provide clients with a robust extended network of solutions providers.,product manager,Data Services Product Manager,full-time,"Boston, MA",2022-08-16,3.6,
Leverege,USA,"  Identify quantitative and qualitative insights to influence product strategy and inform positioning, go-to-market plans, creative assets, and campaigns.",product manager,IoT Product Marketing Manager,full-time,Remote,2022-07-17,,
Logikcull,USA,"  Delivery / Execution: collaborate with design, engineering, product marketing, CX/support, and other key partners to deliver initiatives as efficiently as…",product manager,Senior Product Manager,full-time,Remote,2022-07-17,,
SnapTravel,USA,"  You know how to narrow in on metrics that matter and can track initiatives against those metrics. E-commerce Expertise: You’ll live and breathe e-commerce, so…",product manager,Technical Product Manager (Remote),full-time,"Remote in New York, NY",2022-07-28,,
Angel Studios,USA,  5+ years experience in product management. Experience in Sr. product management role. Bachelor’s Degree in a business or engineering-related field.,product manager,Senior Product Manager,full-time,"Remote in Provo, UT",2022-08-16,,
Attabotics,USA,  Codify success through metrics for success that drive market impact for new products. Assignment and management of a product through multiple product releases …,product manager,Product Manager - Robotics,full-time,"Los Angeles, CA+5 locations",2022-07-17,3.6,
Hasbro,USA,  Knowledge of apparel product development process and manufacturing. They will handle approvals across Soft Lines apparel product categories.,product manager,Product Development Manager -,,"Remote in New York, NY 10010",2022-07-17,4.1,
Forward,USA,"  Build customer segmentation, targeting and personas to deliver personalized messaging that is reinforced across our channels, communicating the right features…",product manager,Product Marketing Manager,full-time,"San Francisco, CA",2022-07-17,2.4,
MIT,USA,"  Responsibilities include overseeing the maintenance, customization, and development of Solve’s website and platform; partnering on the creation and management…",product manager,Product Manager,full-time,"Cambridge, MA 02139 (MIT area)",2022-07-17,4.2,
Provide,USA,"  Product development processes including the ability to evaluate and prioritize enhancement requests for products, set product release schedules and create…",product manager,Product Manager,undefined,"San Francisco, CA 94111 (Financial District/South Beach area)",2022-07-20,,106900-214300
MasterCard,USA,"  Work with both Ekata and Mastercard product teams, and other product marketing team members to translate business goals and objectives into actionable product…",product manager,Product Marketing Manager,full-time,"Hybrid remote in Seattle, WA",2022-08-03,4.0,
Appcues,USA,"  You collaborate well cross-functionally, especially with design, engineering, sales, data and engineering, to get an organization working together towards…",product manager,Sr. Product Manager - Remote,full-time,Remote,2022-07-30,,
Alloy,USA,"  Collaborate with engineering and design teams to ship new products and features, including documenting technical specifications, coordinating the development…",product manager,Product Manager,full-time,Remote,2022-07-28,4.2,
WarnerMedia,USA,"  Track, manage and communicate product performance for recently launched features. Provide direction for individual sprints, inclusive of work on product…",product manager,"Product Manager, Web (Remote)",full-time,"Remote in New York, NY",2022-07-17,3.8,
Teiko.bio,USA,  Hunger and willingness to help make products successful in clinical practice. We’re looking for a candidate who has the hunger and drive to bring the clinical…,product manager,Oncology Clinical Product Manager,,Remote,2022-07-17,,
"Deltek, Inc.",USA,"  Collaborate with Demand Centers to develop the strategy for marketing programs that drive demand for the products. Suite (PowerPoint, Excel, Word, Outlook).",product manager,Product Marketing Manager,,Remote,2022-07-17,4.0,
Wing,USA,"  A deep empathy for the customer's experience, and the ability to translate it into new features, products, and businesses. Passion or interest in aviation.",product manager,Product Manager,undefined,"Remote in Palo Alto, CA",2022-07-17,,147000-158000
"Zero Cognitive Systems, Inc.",USA,"  Demonstrated ability to work closely with product, PR, design, marketing communications, and sales teams. 3+ years' experience in product marketing.",product manager,Product Marketing Manager,,Remote,2022-07-27,,
Modern Hire,USA,"  Translate user, business, and product requirements into user stories for development. As a Product owner, determine product specifications and work closely with…",product manager,Product Manager,full-time,Remote,2022-07-17,,
Retool,USA,"  Work with engineering and product to set the roadmap for your product area. As a PM you’ll help to set product vision and roadmap, collaborate with design and…",product manager,Product Manager,,"San Francisco, CA+3 locations",2022-07-30,,
Dive Technologies,USA,"  Oversee Anduril’s Salesforce instance, troubleshoot issues and develop solutions in co-ordination with the Growth, Finance and other user groups.",product manager,Salesforce CRM Product Manager,full-time,"Costa Mesa, CA+3 locations",2022-07-17,,
UnitedHealthcare,USA,"  This role is responsible for the development of a multi-channel rewards program including; strategy, design development and program maintenance.",product manager,"Product Manager Member Rewards - Telecommute in Minnetonka,...",undefined,"Remote in Minnetonka, MN 55345",2022-08-11,3.6,82100-146900
MiTek Inc.,USA,"  Responsible for writing operational requirements for software solutions including design, documentation and verification of features and functionality.",product manager,Software Product Manager (REMOTE),undefined,"Remote in Greenwood Village, CO+1 location",2022-07-17,,70000-110000
Sysco Labs,USA,"  As a leader of the Sysco LABS product team, you will work closely with the Product, Engineering, UX Research, Design and Data Analytics teams to uncover and…",product manager,Sr. Product Manager,full-time,"Austin, TX 78702 (Rosewood area)",2022-07-17,4.2,
PUMA,USA,"  Work closely with cross functional teams (design, development, sports marketing, merchandising) to ensure product progress and improvements.",product manager,"JUNIOR PRODUCT LINE MANAGER, BASKETBALL APPAREL",,"Somerville, MA+3 locations",2022-07-17,4.0,
ByteDance,USA,  Partner with Product Management to understand product strategy and features. 3-5 years of experience in product marketing.,product manager,Product Marketing Manager - Lark,,"Remote in Mountain View, CA+1 location",2022-07-17,4.1,
Huckleberry Insurance,USA,"  Define metrics and dashboards for business operations and products, working closely with data engineering and analysts. Experience in start up environments.",product manager,"Product Manager, Data",,Remote,2022-08-09,,
CADENCE BANK,USA,  The Treasury Management Product Manager will supervise and/or perform all tasks necessary to support all products and services within the Treasury Management…,product manager,Treasury Management Product Manager,,"Houston, TX",2022-08-16,3.3,
Adobe,USA,"  Work closely with a broad team of product managers, marketers, engineers, and designers to conceptualize and build product features.",product manager,"Senior Product Manager, Mobile Video",full-time,"San Francisco, CA",2022-07-17,4.3,
Sentrilock LLC,USA,  Extrapolate initiatives and features from the product roadmap to Business Analysts to allow them to effectively develop necessary requirements to implement…,product manager,Product Manager,full-time,"Hybrid remote in West Chester, OH 45069",2022-08-13,3.6,
Southwire Company LLC,USA,"  Experience in cable tie products and other wire management products a plus. Analyze market and industry trends, Voice of Customer (VOC), competitive intel then…",product manager,"Product Manager, Wire Management &amp; Termination",full-time,+1 locationRemote,2022-08-13,3.8,
Realign LLC,USA,"  Translating product managers’ strategies into stories and work with the development team to execute. Requirements, refining user stories, planning stories into…",product manager,Product Owner,contract,"Remote in New York, NY+2 locations",2022-08-12,,
OPOTEK,USA,  OPOTEK is looking for a Product/Project Manager with experience in developing scientific prototypes into products for the commercial market.,product manager,Product Manager,,"Carlsbad, CA 92008 (North Beach area)",2022-07-17,,
YouTube,USA,"  This team ensures products get to market, supports users, and captures user feedback to drive product excellence and market fit.",product manager,"Product Support Manager, High-Touch Support, YouTube",full-time,"New York, NY",2022-07-17,4.3,
Mayo Clinic,USA,  5+ year of product management experience with experience managing full product lifecycle for complex products or a family of products.,product manager,Sr. Product Manager-MCS - Remote,undefined,"Remote in Rochester, MN+1 location",2022-07-17,4.0,115918-168085
Albéa,USA,  Identifying peaks in demand for particular products. Determining best manufacturing site for each product based on regional demand (regionalized versus import).,product manager,Marketing Product Manager,,"New York, NY",2022-07-26,3.5,
Techelligence,USA,"  Execute relentlessly with engineering to deliver world class product. Define, track and interpret key business metrics to track overall product success.",product manager,Senior Product Manager,,"Atlanta, GA 30326 (North Buckhead area)",2022-07-17,,
Atlassian,USA,  Bring market and customer insights to influence the product roadmap. Your role will be to develop and implement marketing strategies and programs to compel our…,product manager,"Product Marketing Manager, Cloud Migrations",full-time,"San Francisco, CA+3 locations",2022-08-16,4.4,
"Barnes &amp; Noble Education, Inc.",USA,"  This role will partner with product management, architecture, engineering, and the business to provide leadership in implementing the product strategy for our…",product manager,"Program Manager, Product Development",full-time,"Basking Ridge, NJ 07920",2022-07-17,3.8,
IXL Learning,USA,"  Consider user needs and product strategy to make feature design decisions. IXL Learning, a leading edtech company with products used by 13 million students…",product manager,Associate Product Manager,full-time,"Hybrid remote in San Mateo, CA 94404",2022-08-03,3.0,
Constant Contact,USA,  Work closely with content and sales enablement teams to develop materials that support the buyer’s journey. Partner with the Product Management team to ensure…,product manager,Product Marketing Manager,,"Remote in Waltham, MA 02451",2022-07-17,3.7,
TikTok,USA,  Monetization Product Project Management Office (PMO) is the management office providing strategic and implementation support to all business lines under…,product manager,TikTok Monetization Product Program Manager,,"Mountain View, CA 94041 (Old Mountain View area)+1 location",2022-07-17,3.3,
Farm Bureau Bank,USA,"  Responsible for the development, design, enhancement and implementation of existing and new credit card products and programs, including features, integration…",product manager,Credit Card Product Manager,undefined,"San Antonio, TX 78232",2022-08-12,3.5,95000
Expedia Group,USA,"  Writes user stories, acceptance criteria, hypotheses and success metrics for new product features or enhancements. Good communication and listening skills.",product manager,Product Manager K level,full-time,"Seattle, WA 98119 (Queen Anne area)+5 locations",2022-08-02,3.9,
Comcentric,USA,  Tracks and reports on product launch metrics; contributes to post-launch reviews and incorporates of feedback in future product releases.,product manager,Remote Product Manager,full-time,+1 locationRemote,2022-07-17,4.3,
MissionWired,USA,  You will leverage product metrics and client interactions to ensure that we identify the areas of greatest impact for clients in the product roadmap.,product manager,Product Manager,undefined,"Washington, DC",2022-07-17,,90000
Cigna,USA,  Track key metrics to share with the product organization. Candidates in such states who use tobacco/nicotine will not be considered for employment unless they…,product manager,Associate Product Manager - Evernorth Digital,undefined,"Hartford, CT 06152 (Frog Hollow area)",2022-07-29,3.7,86300-143800
STIHL Inc.,USA,"  Participates when possible in trade shows, end-user presentations, and other similar events by presenting assigned product lines.",product manager,Product Manager - Energy Management,,"Virginia Beach, VA 23452 (North Central area)",2022-07-30,3.8,
Republic Services,USA,"  Develops product strategy to support current and new products, features, enhancements, processes, and programming targeted to achieve maximum ROI, durability,…",product manager,Manager Product Marketing,full-time,"Phoenix, AZ 85054",2022-08-11,3.1,
Consumer Reports,USA,  You use data to develop insights and drive product development. Turn data into action towards continuous product and marketing improvements.,product manager,"Senior Product Manager, New Ventures",undefined,"Remote in New York, NY 10017",2022-07-17,3.3,155000-175000
Akwel Cadillac USA Inc,USA,  Participates to product strategy for growing businesses and international projects. Serves as a key customer contact for new business and new product…,product manager,Product Development Manager,undefined,"Novi, MI 48375",2022-07-17,,115000-125000
Rhino New York,USA,"  Utilize user research, A/B testing, and quantitative data to inform your product decisions. Strong data analysis skills - from writing SQL to conducting and…",product manager,Product Manager,full-time,+1 locationRemote,2022-07-17,,
Hotel Engine,USA,  Provide market feedback to product and engineering on potential new features that would bring strong benefits to customers. 401(k) plan with a match program.,product manager,"Senior Product Marketing Manager, Tech (REMOTE)",undefined,"Remote in Denver, CO",2022-07-17,2.1,138000-172000
Meta,USA,"  4+ years of software engineering, systems engineering, hardware engineering, or technical product/program management experience.",product manager,"Instagram, Technical Program Manager, Product",full-time,"Menlo Park, CA 94025+51 locations",2022-07-17,4.1,
Travelport,USA,"  The Product Manager (PM) is responsible for identifying customer needs, prioritizing features, guiding the work through Lean product management and developing…",product manager,Senior Product Manager,undefined,"Englewood, CO+1 location",2022-07-17,3.6,120000-150000
Covid Clinic Inc,USA,  Overseeing quality assurance checks on new features. Understanding of clinical products and processes. Developing business processes to streamline product…,product manager,Product Operations Manager,full-time,Remote in California+1 location,2022-08-03,2.1,
Rubrik Job Board,USA,  You will define product success metrics to help track iterative improvements in the near term and develop long term product strategy &amp; roadmap for Watchers…,product manager,Senior Product Manager - Reports,,"Palo Alto, CA+1 location",2022-08-16,,
City National Bank,USA,"  Engage with user experience and research teams to define and implement client usability testing, concept validation, and co-creation studies to gain insights…",product manager,Wealth Product Manager (REMOTE),undefined,"Remote in New York, NY",2022-08-11,3.7,100011-125980
Travelopia,USA,"  Partner with engineering teams to groom the backlog, estimate the effort, and participate in agile scrum ceremonies while monitoring and improving the product…",product manager,Product Owner - Salesforce,undefined,Remote,2022-07-27,,110000
Welcome Homes,USA,"  Partner with Design and Engineering Teams to develop, build, and iterate on new homebuyer features. Within this role, you will own the end-to-end homebuyer…",product manager,Product Manager,full-time,"New York, NY 10010 (NoMad area)",2022-07-17,,
Frost Bank,USA,  Communicate with management and product stakeholders to show product features. Collaborate with the product management team and stakeholders for a product area…,product manager,Product Manager I,full-time,"San Antonio, TX+1 location",2022-07-29,4.0,
GlossGenius,USA,"  You will take the lead role in exploring the market opportunity, defining product priorities, and working with design, engineering, and other cross-functional…",product manager,"Senior Product Manager, Teams",,"Remote in New York, NY+1 location",2022-08-04,,
CompStak,USA,"  Partner with design and engineering to research, design and deliver validated features that help provide data transparency to the commercial real estate…",product manager,Product Manager,full-time,"Hybrid remote in New York, NY",2022-07-17,,
Tegus,USA,"  Monitor business metrics in regard to revenue, pipeline, win rate, market share and product portfolio mix. Partner with product, business development, and sales…",product manager,Product Marketing Manager,full-time,Remote,2022-07-17,,
Salesforce,USA,"  The ideal candidate will bring depth of functional (product management) and subject matter (analytics frameworks, growth engineering) experience as well as a…",product manager,"Senior Product Manager, Data Engineering - Slack",undefined,+3 locationsRemote,2022-07-17,4.4,150200
Verizon,USA,  This Product Owner role is the key drive of a specific product in the Product team and primarily focuses on defining both a long-term vision and near-term…,product manager,Product Owner,undefined,"Denver, CO 80202 (Central Business District area)+26 locations",2022-08-16,3.9,119000-221000
Green Dot Corporation,USA,  Aligns closely with technology and engineering teams to translate business requirements into user stories. 2+ years working with software development teams as a…,product manager,Remote - Product Manager,full-time,Remote,2022-07-17,3.5,
Citrix,USA,"  8+ years of user experience (UX) and user interface (UI) design for multiple products, including experience in: Recruit and hire product designers.",product manager,"Manager, Product Design",full-time,+45 locationsRemote,2022-07-27,4.0,
Rad Power Bikes,USA,"  Having led cross-functional product launch GTM and integrated brand campaigns. Gain insight into customer use of current products, untapped opportunities and…",product manager,Senior Marketing Manager (Brand and Product),full-time,"Remote in Seattle, WA 98107",2022-08-02,3.3,
"Endeavor Operating Company, LLC",USA,"  Define methods and metrics for identifying product and feature success or failure. Build the vision, strategy and roadmap for products in partnership with…",product manager,Product Manager,full-time,"Remote in New York, NY",2022-08-09,4.1,
Clopay Corporation,USA,"  Manage the Chamberlain Residential operator product lines to include: The implementation of product line communications, including literature, trade shows, new…",product manager,Residential Product Manager,full-time,"Mason, OH 45040",2022-08-16,3.3,
Brightspot,USA,"At Brightspot® , we believe technology should enable content-focused teams to work smarter, faster, and more seamlessly to move businesses forward. Our world…",product manager,Product Manager,full-time,"Reston, VA",2022-07-17,,
Waystar,USA,We are actively looking for a Product Marketing Manager that is deeply familiar with healthcare payments and has a passion for enabling growth in fast-paced…,product manager,Product Marketing Manager,full-time,"Louisville, KY 40202 (Central Business District area)",2022-07-17,3.1,
"JPMorgan Chase Bank, N.A.",USA,"When you work at JPMorgan Chase &amp; Co., you're not just working at a global financial institution. You're an integral part of one of the world's biggest tech…",product manager,Product Manager,full-time,"Palo Alto, CA+56 locations",2022-07-31,3.8,
Preset,USA,"Preset is looking for an experienced professional with a blend of product marketing, strategy, and GTM skills as our first product marketing hire. You will…",product manager,Product Marketing Manager,full-time,"Remote in San Mateo, CA",2022-07-17,4.1,
