company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
ANZ Banking Group,AUSTRALIA,"Role Type: 12 month Fixed Term, Full-time. As a Senior Business Analyst you will be responsible for leading workstreams within the Third-Party Risk Management …",data analyst,"Senior Business Analyst, Third-Party Risk Management",undefined,Melbourne VIC,2022-07-17,4.1,500
Quay Consulting Pty Ltd,AUSTRALIA,Building relationships with the project technical team to ensure historical data is accurately collected and migrated into the newly configured system prior to…,data analyst,Technical Business Analyst - (AWS),undefined,Remote in Sydney NSW,2022-08-11,,1000
Optus,AUSTRALIA,Advanced Excel data lookup/matching and/or database manipulation skills. Support leadership team with timely and accurate data to analyse and represent the…,data analyst,Business Intelligence Analyst,permanent,Sydney NSW,2022-07-17,3.7,
IAG New Zealand,AUSTRALIA,"Familiarity with common GIS software, data formats and workflows. Experience in analysis, data management or automation using Python, SQL, R or similar.",data analyst,"Analyst, Flood Risk",permanent,Sydney NSW 2000,2022-08-13,3.7,
Alinta Energy,AUSTRALIA,"Considerable experience in the technical business analyst domain. Reporting to the Release Train Engineer, you will work on building out the new, Azure-hosted…",data analyst,Senior Technical Business Analyst,permanent,Temporarily Remote in Sydney NSW,2022-08-09,3.8,
APRA,AUSTRALIA,"Support the development of APRA’s data collections and taxonomy design to facilitate report building and data querying. Lead, coach and develop peers.",data analyst,Principal Analyst | Data Processes,,Sydney NSW 2000,2022-08-13,4.0,
Caterpillar,AUSTRALIA,"Gain a thorough understanding of Minestar and the capability/feature set(s) applicable and be able to gather, refine and articulate the needs of the project,…",data analyst,Senior Business Analyst,full-time,Brisbane QLD,2022-08-05,3.8,
ING,AUSTRALIA,Utilising data visualisation techniques to powerfully convey insights and facilitate data discovery. Experience with Tableau for effective data visualisation.,data analyst,Customer Insights Analyst - Collections and Hardship,full-time,Sydney NSW,2022-07-17,3.9,
Capgemini Australia,AUSTRALIA,"Understanding of data integration through extracting, transforming, and loading (ETL) data from various source systems.",data analyst,Data Analyst/Engineer,,Melbourne VIC,2022-07-19,3.8,
Amplifon,AUSTRALIA,"Perform regular audits for the integrity and accuracy of data on HCM and Payroll System. Ability to compile MIS report on Annual leave, Reward and Remuneration,…",data analyst,HR Analyst &amp; Workforce Planning Specialist,internship,Mulgrave VIC,2022-07-17,3.1,
Class Super,AUSTRALIA,"Undertaking regular reviews of investment option data including classification and pricing data. Regularly verifying Managed Portfolio data across Agreements,…",data analyst,Investment Analyst - Mandate Compliance,full-time,Sydney NSW,2022-07-17,,
Macquarie Group Limited,AUSTRALIA,"Experience in data migration activities, including reconciliation &amp; data mapping exercises. Experience in performing detailed data analysis to drive quality…",data analyst,Business Analyst - Wealth,permanent,Sydney NSW,2022-07-17,3.8,
Tasmanian Government,AUSTRALIA,"  Strong analytical skills, including data analysis capabilities; Intergovernment and Financial Policy Branch. Applications must be submitted by Sunday 21 August,…",data analyst,Principal Policy Analyst,undefined,Hobart TAS,2022-08-12,,98358-111379
Macquarie Group Limited,AUSTRALIA,"  Partner closely with senior stakeholders across the business (including Reward, HR, and business leaders) to support the delivery of strategic priorities…",data analyst,Reward Analyst,permanent,Sydney NSW,2022-07-17,3.8,
Coles Supermarkets,AUSTRALIA,  With proven ability to interrogate data and financial systems to extract and manipulate data. Advanced Excel and PowerPoint skills to analyse and summarise high…,data analyst,Finance Business Analyst,full-time,Temporarily Remote in Hawthorn East VIC 3123,2022-07-17,3.8,
Herbert Smith Freehills,AUSTRALIA,"  We have developed a wealth of experience across legal project management, pricing, data analytics, strategic research, process design, innovation and automation…",data analyst,LEGAL TRANSFORMATION ANALYST (LEGAL TECH),permanent,Melbourne VIC,2022-07-17,4.1,
Resourceful Recruitment,AUSTRALIA,"  Background in data analysis/information management. The Contract Analyst will be working across all contract partners and categories, and will be the exclusive…",data analyst,Contract Analyst,undefined,Queensland,2022-08-16,,135000
NSW Department of Communities and Justice,AUSTRALIA,  You will be responsible for translating data into information by improving and developing reports and dashboards that will enable decision making across the…,data analyst,Senior Business Analyst,undefined,Parramatta NSW 2150,2022-08-03,3.8,113343-124901
CoreLogic,AUSTRALIA,"  Experience in enterprise data governance. You have a passion around the data economy, contemporary data and analytical techniques and solving large problems…",data analyst,"Sr Leader, Data &amp; Analytics",full-time,Sydney NSW,2022-07-17,3.3,
ING,AUSTRALIA,"  Experience scoping and delivering statistical analysis e.g. regression modelling such as linear, logistic, and time series data.",data analyst,Senior Marketing Analyst,full-time,Sydney NSW,2022-08-12,3.9,
DWS,AUSTRALIA,"  Exciting projects with some of Australia's best Tier 1 enterprise businesses. Applicants must hold Australian Citizenship, Permanent Residency (PR), or other…",data analyst,Senior IT Business Analyst,undefined,Melbourne VIC,2022-08-05,3.7,150000
Wesley Mission Queensland,AUSTRALIA,"  Participate in ensuring compliance and governance during data use. Knowledge of agile methodologies, web technologies, data analysis/mapping, data importing,…",data analyst,Digital Delivery Analyst (EX),full-time,Hybrid remote in Queensland,2022-08-10,3.4,
IQVIA,AUSTRALIA,  Manage data warehouse load activities as per client subscriptions ensuring data quality through data verification and integrity checks.,data analyst,Technical Support Analyst,full-time,St Leonards NSW,2022-07-17,3.8,
PwC,AUSTRALIA,"  Exceptional knowledge of the data analytics process, from data understanding, cleansing, transformation, interpretation and presentation.",data analyst,Data Analytics Manager,undefined,Melbourne VIC,2022-07-17,4.0,118000
Chandler Macleod,AUSTRALIA,"  Identifying new data sources, collecting data, sourcing missing data. Support data governance and data integration processes while maintaining data quality as…",data analyst,APS6 Data Analyst,contract,Perth Central Business District WA,2022-08-09,3.7,
Bloomberg,AUSTRALIA,"  A natural aptitude for data visualization and writing clearly and concisely. Produce industry research, both quantitative and qualitative, by building a network…",data analyst,Sustainable Agriculture Analyst - Sydney (12 Month Contract),contract,Sydney NSW,2022-07-17,,
Deloitte,AUSTRALIA,"  Exceptional executive presence, written and oral communication, story telling and data visualisation skills. You are the type of person that doesn’t settle for…",data analyst,Guidewire - Functional Business Analyst (Melbourne / Brisban...,,Melbourne VIC 3000,2022-07-17,3.9,
Macquarie Group Limited,AUSTRALIA,"  You will bring with you relevant experience as a Business Analyst, Change Manager or Project Manager and a deep interest or curiosity in:",data analyst,Business Analyst/Project Manager - Risk Transformation proje...,permanent,Sydney NSW,2022-07-17,3.8,
Aurec Human Capital Group,AUSTRALIA,"  You are able to extract 'the story' within data, report writing. $58.70 - $66.93 + Super per hour. Corporate Strategy - Data - Reporting - Analyst.",data analyst,Corporate Strategy Analyst - Reporting Analyst,undefined,Sydney NSW,2022-07-23,,58.70-66.93
Hudson Australia,AUSTRALIA,  Establish and run working groups to produce detailed process designs and data flow diagrams for future state processes. Assist with production of test scripts.,data analyst,Senior Business Analyst | 6+6 month contract,undefined,Hybrid remote in Brisbane QLD,2022-07-17,,900
Robert Half,AUSTRALIA,  The IT Business Analyst will work closely with a range of stakeholders across the shared services (HR/Finance/Legal/Risk/ICT) and internal users.,data analyst,IT Business Analyst | Community Health,undefined,Melbourne VIC,2022-08-13,3.9,165000
Six Degrees Executive,AUSTRALIA,  Analyse business process data needs / outputs against system capabilities to map data flows across systems. Analyse data to define metric baselines.,data analyst,Senior Business Analyst (Data),contract,Melbourne City Centre VIC,2022-08-09,,
Lightsource BP,AUSTRALIA,  Actively communicate and promote the purpose and benefits of information and data management and data analytics.,data analyst,Senior GIS Analyst - APAC,full-time,Sydney NSW,2022-07-21,,
CBP Lawyers,AUSTRALIA,  Experience in developing and supporting data warehouses. Analyse and assist in the delivery of business process improvements to improve data quality and…,data analyst,Data and Analytics Lead,permanent,Sydney NSW,2022-07-27,,
Michael Page,AUSTRALIA,  Providing thought leadership in both using data to solve business problems and in arriving at innovative statistical solutions.,data analyst,Senior Data Analyst,full-time,Perth WA,2022-07-17,3.5,
CoreLogic,AUSTRALIA,  A detailed understanding of data and data structures (Essential). Knowledge of ETL and data analysis with focus on data integrity (Desirable).,data analyst,Business Intelligence (BI) Analyst,full-time,Sydney NSW+1 location,2022-07-17,3.3,
Robert Walters,AUSTRALIA,  Align regulatory data feeds to the organisations data warehouse. Experience with data quality technology. Investigate data quality issues and drive improvements…,data analyst,Data Management Analyst,,Remote in Sydney Central Business District NSW,2022-08-02,3.6,
TNT Express,AUSTRALIA,"  Source data &amp; information from internal or. Completing detailed analysis of complex data, systems, or ideas and providing. Proficiency in MS Office suite.",data analyst,Marketing Analyst,permanent,Mascot NSW,2022-07-20,3.8,
Zip Co,AUSTRALIA,"  Proven skills with master data maintenance, reconciliation &amp; reporting. Prepare documentation such as process maps, data flow diagrams, requirements documents…",data analyst,"Senior Financial Business Analyst, ANZ (12 Months Contract)",contract,Sydney NSW,2022-08-10,,
Talent International,AUSTRALIA,  Our client is a well recognised retail brand currently seeking a Business Analyst to support the scope and delivery of a new data platform.,data analyst,Business Analyst,contract,Remote in Melbourne VIC+1 location,2022-08-09,4.4,
British American Tobacco,AUSTRALIA,"  At least 1-3 years’ experience in a Trade Analyst, Business Analyst or Data analyst role. The purpose of this role is to assist the team in the analysis and…",data analyst,Commercial Operations Analyst,undefined,Sydney NSW,2022-07-17,4.4,70000-80000
Officeworks,AUSTRALIA,  Hands-on knowledge of data ETL from various sources along with BW Reporting Suite. Data Operations team in OW is responsible for SAP BW along with ODAP …,data analyst,Business Intelligence Analyst,,Hybrid remote in Bentleigh East VIC,2022-08-09,3.7,
Reserve Bank of Australia,AUSTRALIA,"  Information Department is responsible for the Bank's records management system, information governance, the archives and facilitating public access to Bank…",data analyst,Trainer - Information Analyst,full-time,Sydney NSW,2022-08-11,4.0,
Michael Page,AUSTRALIA,"  Experience in spatial data collection, translation, integration, maintenance and visualisation. Present findings that drive real change.",data analyst,Data and Visualisation Applications Analyst,,Penrith NSW,2022-07-17,3.5,
DXC Technology,AUSTRALIA,"  To support Australian businesses evolve and grow, we are looking for experienced Business Analysts who can be an agile modeler, able to deliver incremental…",data analyst,Senior Business Analyst,full-time,Remote in Sydney NSW+1 location,2022-07-28,3.2,
Commonwealth Bank,AUSTRALIA,"  Facilitate provision of data to the new entity(s) of authorised businesses and safe treatment of entity data. Experience working in Digital, API integration and…",data analyst,Senior Business Analyst,full-time,Sydney Central Business District NSW,2022-07-29,4.0,
Talent International,AUSTRALIA,"  In depth knowledge and assessment of systems, and related data and repository systems, to ensure data related issues are captured.",data analyst,Technical Business Analyst,undefined,Melbourne VIC,2022-08-09,4.4,800-850
Macquarie Group Limited,AUSTRALIA,"  You will help drive development, identify areas for improvement through data analysis, and promote continuous improvement to enable us to achieve our strategic…",data analyst,Senior Agile Business Analyst,contract,Sydney NSW,2022-07-17,3.8,
Zurich Gruppe Deutschland,AUSTRALIA,"  As the Risk &amp; Controls Analyst, you will work across the business to provide an independent and objective assessment of the design and operating effectiveness…",data analyst,Risk and Control Analyst,,North Sydney NSW,2022-07-20,3.7,
Macquarie Group Limited,AUSTRALIA,  An affinity for data modelling and developing business intelligence insights. An understanding of end-to-end delivery of data products and applications.,data analyst,BI Analyst/Developer,permanent,Sydney NSW,2022-07-17,3.8,
Macquarie Group Limited,AUSTRALIA,"  Be responsible for other business analysts’ deliveries to ensure their artefacts are on time and to standard, leaning in to assist where required.",data analyst,Senior Business Analyst - Capital Liquidity Project,permanent,Sydney NSW,2022-07-22,3.8,
Deloitte,AUSTRALIA,  You will also support and advise corporate clients with tax and policy issues arising from their global mobility programs.,data analyst,Global Mobility Tax Senior Analyst - Sydney,,Sydney NSW 2000,2022-08-04,3.9,
EY,AUSTRALIA,  Experience in data and integration projects within the financial services operations or banking and insurance technology.,data analyst,Technical Business Analyst - Digital &amp; Emerging Tech,undefined,Sydney NSW 2000,2022-08-05,4.0,80000
Deloitte,AUSTRALIA,"  Learning on the job through hands on coaching, feedback and development opportunities, you will get exposure to solving technical accounting matters, using data…",data analyst,Experienced Analyst | External Audit - ASX Listed | Sydney,,Hybrid remote in Sydney NSW 2000+1 location,2022-07-17,3.9,
Great Southern Bank,AUSTRALIA,"  Experience of testing APIs, ETL and data validation. Experience of testing within data related implementation projects with a regulatory component.",data analyst,Senior Test Analyst,contract,Brisbane QLD,2022-08-06,3.5,
Capgemini Australia,AUSTRALIA,"  Ensure adherence to data management/data governance regulations and policies. Analyze data, debug technical issues and provide remediation.",data analyst,OFSAA Business Analyst,,Melbourne VIC,2022-08-12,3.8,
Leidos,AUSTRALIA,"  Prepare data into reports, dashboards, slide packs on a regular (monthly &amp; quarterly) and adhoc basis. Work collaboratively and proactively with internal groups…",data analyst,Performance Reporting Analyst,full-time,Canberra ACT,2022-07-17,,
Citi,AUSTRALIA,"  2+ years of industry experience in Fund Administration in a technical analyst, change analyst, business analyst or business support role.",data analyst,Business Analyst (Transfer Agency),full-time,Melbourne VIC,2022-07-17,3.9,
Department of Health,AUSTRALIA,"  Demonstrated experience using data and visualisations tools such as SQL, MS Excel, SSRS and Power BI, preferably in analysis of health data.",data analyst,"Senior Analyst/Statistician, Team Long Covid Data (VPSG5)",undefined,Melbourne VIC+1 location,2022-08-16,3.9,103920-125735
Mercer,AUSTRALIA,"  Manage requirements through the project lifecycle including liaising with data, test and systems analysts. Analyse requirements, solution analysis and estimate…",data analyst,Business Analyst - Superannuation &amp; Insurance,full-time,Melbourne VIC,2022-07-21,,
Link Group,AUSTRALIA,  Assist with the management / co-ordination of testing activities and test data within assigned test environments. S to investigate and interpret test findings.,data analyst,Senior Test Analyst - Corporate Markets,contract,Melbourne VIC,2022-07-17,2.7,
Auto &amp; General Insurance,AUSTRALIA,"  Managing and manipulating large, complex data assets; Qualified in data science, mathematics, actuarial studies or similar;",data analyst,Pricing Analyst,full-time,Toowong QLD,2022-07-17,3.8,
Deloitte,AUSTRALIA,  You will work with clients to understand how data is used and managed to meet business objectives; develop and conduct data risk assessments; create strategies…,data analyst,Senior Analyst | Data Governance,,Sydney NSW 2000,2022-07-17,3.9,
Mission Solutions,AUSTRALIA,"  Gathering and validating business, functional, and non-functional requirements for enterprise software and cloud development projects including web, geospatial,…",data analyst,Business Analyst,permanent,Sydney NSW,2022-07-26,4.0,
S&amp;P Global,AUSTRALIA,  We are looking for self-driven individuals with great problem solving and analytical skills with knowledge in financial services.,data analyst,Product Management Business Analyst,full-time,Sydney NSW,2022-07-17,3.9,
NAB - National Australia Bank,AUSTRALIA,"  Oversee compliance with NAB Global Information Risk Procedures (GIRP), focusing on privileged access management, change management and data security.",data analyst,"Analyst Engineer, Governance (Risk)",permanent,Melbourne VIC,2022-08-16,3.6,
Michael Page,AUSTRALIA,"  To be successful in this role, you'll need excellent communication skills and demonstrated experience with data migration, data profiling and testing.",data analyst,Senior Technical Business Analyst (*Remote working available...,undefined,Remote in Melbourne VIC,2022-07-17,3.5,900-1000
Employment Plus AU,AUSTRALIA,"  Promote best practice by engaging, coaching and mentoring business analysts and individuals in accessing, interpreting and understanding data trends …",data analyst,Business Intelligence Specialist,undefined,Blackburn VIC,2022-08-03,,15900
Toll Global Express,AUSTRALIA,"  The core focus of this role is collecting data / business information, analysing and presenting data driven intelligence to inform business decisions and…",data analyst,Business Improvement Analyst,full-time,Port Melbourne VIC,2022-07-17,3.6,
"Department of Families, Fairness and Housing",AUSTRALIA,  Advanced computer and data translation skills: The Senior Policy Analyst will lead critical design and analysis of key housing and homelessness data sets to…,data analyst,"Senior Policy Analyst, Homes Victoria",full-time,Melbourne City Centre VIC,2022-08-03,2.3,
Capgemini,AUSTRALIA,"  Working with some of South Australia's leading software engineers, data engineers and data scientists on projects that will transform Government services.",data analyst,Software Engineer - Data and Analytics,full-time,Adelaide Region SA,2022-08-05,3.8,
Mercer,AUSTRALIA,  Risk and Compliance Analyst – Fixed Term contract until 28 April 2023. Leading training and development program.,data analyst,Risk and Compliance analyst,contract,Melbourne VIC,2022-08-03,,
Kingfisher Recruitment,AUSTRALIA,  Maintain a detailed data base on population growth and supply and demand by growth corridor. Develop forward thinking systems and prototypes that promote…,data analyst,Market Analyst,contract,Melbourne VIC,2022-08-12,,
Alcoa Corporation,AUSTRALIA,"  Expertise with an enterprise data in warehouses/marts, master data management, dimensional data models, and data quality.",data analyst,Senior Data Management &amp; Analytics Specialist,full-time,Booragoon WA,2022-07-17,3.9,
Amelia,AUSTRALIA,"  Analyse organisational and systems data, model business processes. You’ll be a highly organised problem solver with experience in software development and an…",data analyst,Technical Business Analyst,full-time,Sydney NSW,2022-07-17,,
Westpac Group,AUSTRALIA,  Capable to manage data generation and analysis. Review and update of data in operational risk systems to ensure accuracy and completeness.,data analyst,"Analyst, CIB Business Controls",full-time,Remote in Melbourne VIC,2022-07-17,3.9,
PERSOLKELLY,AUSTRALIA,  Handling and support of risk-related data and information requests. Handling and support of risk-related data and information requests.,data analyst,Data and Reporting Analyst,full-time,Sydney NSW+1 location,2022-07-26,3.7,
EonX,AUSTRALIA,"  Articulate system integration and data migration requirements, including building and maintaining data models. Build and execute test cases.",data analyst,Technical Business Analyst,,Melbourne VIC,2022-07-17,,
Clicks IT Recruitment,AUSTRALIA,"  Experience in managing data quality and initiating quality improvement practices to ensure data integrity. Extract and manipulate data from multiple sources,…",data analyst,Data and Reporting Analyst,undefined,New South Wales,2022-07-22,5.0,80000-90000
Westpac Group,AUSTRALIA,"  Extract, manipulate and analyse data using SAS and SQL. Produce, check and deliver data for designated regulatory communications with success measured by.",data analyst,Senior Analyst - Product Analytics,permanent,Remote in Sydney NSW+1 location,2022-07-17,3.9,
Cleanaway,AUSTRALIA,  Experience using tools &amp; processes to enable reporting and data driven decision throughout the business with a preference for reporting software such as Power…,data analyst,Pricing Analyst,permanent,Melbourne VIC,2022-08-05,2.8,
Rizing,AUSTRALIA,"  Identifies and analyzes problems, making solution design recommendations with supporting rationale and comprehensive data analysis.",data analyst,Analyst,,Australia,2022-08-06,,
Cooper Fluid Systems,AUSTRALIA,"  Ensuring accuracy of data within the system; This is an integral role, responsible for providing the data and information to assist our branches in their day-to…",data analyst,Reporting Analyst Job in Adelaide,,Remote in Adelaide Region SA,2022-08-05,3.8,
Citywide,AUSTRALIA,"  Provide information and data management support to users. Reporting to the Head of Digital, you will be working to establish the data and analytic directions…",data analyst,Business Intelligence Lead,full-time,Melbourne VIC,2022-08-10,2.7,
FERT Commercial &amp; Digital,AUSTRALIA,"  Proficient data analysis, data modelling and mapping skills. Proven system analyst experience in an organisation with major ERP and CRM systems.",data analyst,Senior Business Analyst (Systems),permanent,Remote in Murdoch WA,2022-08-16,,
Anton Murray Consulting,AUSTRALIA,  Support the delivery of all data as a service product to Australian clients. Strong practical understanding of Data Certification and the controls required to…,data analyst,Senior Data Analyst,undefined,Melbourne VIC+1 location,2022-07-17,,100000-150000
Advance Thinking,AUSTRALIA,"  Support the business unit with reports and analytics as required to drive agile, data driven decision making. Be a key member of the team, working directly with…",data analyst,Business Analyst - Financial Services (6+ month contract),contract,Melbourne VIC,2022-07-17,,
BNP Paribas,AUSTRALIA,"The Fund Administration Team is a customer-focused team servicing Asset Owners and Asset Managers. Asset Owners consist of Life Insurance Funds, Sovereign…",data analyst,Senior Analyst - Business Support (pControl),,Sydney NSW,2022-07-17,3.9,
HAYS,AUSTRALIA,"Perform data consolidation, standardisation, and cleansing activities to ensure the integrity and consistency of our data. Proficient MS Excel and SQL.",data analyst,Data &amp; Reporting Analyst,,Melbourne City Centre VIC,2022-07-17,3.6,
Australian Military Bank,AUSTRALIA,Document the data sources being used and identify any additional data needed based on stakeholder requirements. Co-ordinate data cleansing actions as required.,data analyst,BI and Reporting Analyst,permanent,Sydney NSW,2022-07-20,3.0,
PwC,AUSTRALIA,"You are passionate and have data analytics experience to solve complex problems. You have a passion for automation, building data pipelines and digital tools to…",data analyst,"Risk, Data &amp; Analytics | Senior Associate",full-time,Melbourne VIC,2022-07-17,4.0,
Robert Walters,AUSTRALIA,"Exposure to data analytics, reporting or insights. Join a supportive team with flexible working arrangements. Drive the analytics and insights capability of the…",data analyst,Data Analyst - Investments,,Sydney NSW,2022-08-02,3.6,
Peoplecorp,AUSTRALIA,"You must have managed a payroll function in a large and complex environment and demonstrated business acumen within financial administration, data analysis,…",data analyst,Payroll and Data Analyst,,Sydney NSW,2022-07-28,,
Sedgwick,AUSTRALIA,"Analyse various data, information and documents. Whether they have a workplace injury, suffer property or financial loss or damage from a natural or manmade…",data analyst,Research Consultant / Intelligence Analyst,full-time,Newcastle NSW,2022-07-17,3.0,
Amplifon,AUSTRALIA,"Ability to communicate and work effectively with technical analysts and development personnel. Maintain the business applications collecting service data,…",data analyst,IT Business Applications Analyst,,Mulgrave VIC,2022-08-08,3.1,
Atlassian,AUSTRALIA,"Envision, scope, and complete projects by collaborating with partners, customer research, data engineers and other analysts.",data analyst,"Senior Data Scientist, Customer Analytics (Ecosystem Platfor...",full-time,Sydney NSW,2022-07-17,4.4,
Medibank,AUSTRALIA,"Proven ability to undertake complex data and statistical analysis using relevant tools. Completion or studying towards a post graduate qualification in health,…",data analyst,Funding &amp; Insights Analyst,,Docklands VIC 3008,2022-07-17,3.4,
Exco Partners,AUSTRALIA,"Assist in data analysis, data modelling, data profiling, cleansing required for data migration activities where required.",data analyst,Data Business Analyst,full-time,Melbourne VIC,2022-07-24,,
HiTech Personnel,AUSTRALIA,Initial 12 contract with the view to be extended. A high profile federal government department is seeking a Business Analyst to work with business and ICT…,data analyst,Business Analyst - Data Management,contract,Canberra ACT,2022-08-04,,
Cognizant,AUSTRALIA,"Senior Analyst who is experienced in standard analysis practices - model current state (stakeholder analysis, process model, conceptual data model, data flow,…",data analyst,Business Analyst – Banking domain with API integration,full-time,Brisbane QLD+2 locations,2022-07-17,3.9,
people2people,AUSTRALIA,Assessing current and past data trends to discover new pricing decisions. Strong analytical skills with experience working with large data sets.,data analyst,Business Analyst,undefined,Melbourne VIC,2022-08-16,4.3,80000
Virgin Australia,AUSTRALIA,Support Ad hoc requests for data and reporting across a variety of data sources. Prepare data for management review and build reporting requirements.,data analyst,Analyst Airline Loyalty Program,permanent,Sydney NSW,2022-07-20,4.2,
Westpac Group,AUSTRALIA,  Performing 'QA' for team analysts. Completing and securing stakeholder sign-off for campaign data briefs. Marketing processes and procedures including marketing…,data analyst,Analyst- Marketing Analyst,full-time,Remote in Sydney NSW,2022-07-17,3.9,
Macquarie Group Limited,AUSTRALIA,"  Design, develop and test data and analytics capabilities. You will be challenged to think outside the box, look into new opportunities, transform data into…",data analyst,Junior Software Engineer |Data Analytics,permanent,Sydney NSW,2022-07-17,3.8,
Eighty20 Solutions,AUSTRALIA,  Proficient in data mapping for data to new locations in SharePoint. Map data as part of migration to new locations in SharePoint. Role Type: 6 Month Contract.,data analyst,Technical Business Analyst,undefined,Remote in Sydney NSW,2022-08-10,,800-900
Interface Agency,AUSTRALIA,"  Review requirements from data BA. But first they need to create an advanced data platform, they are moving away from their legacy data platform to a newer…",data analyst,Azure Data Test Analyst,contract,Sydney NSW,2022-07-21,,
HiTech Personnel,AUSTRALIA,  Perform occasional data analysis and reporting with business models and user stories. A Federal Government Department is looking to engage Business Analyst to…,data analyst,Business Analyst - Exclusive Offer,contract,Remote in New South Wales,2022-08-11,,
EY,AUSTRALIA,"  Key skills in data mapping processes, including creating data element mappings between two or more distinct data models.",data analyst,Data Migration Specialist | Data and Analytics,,Sydney NSW 2000,2022-07-17,4.0,
Deloitte,AUSTRALIA,"  Learning on the job through hands on coaching, feedback and development opportunities, you will get exposure to solving technical accounting matters, using data…",data analyst,Senior Analyst | External Audit - ASX listed | Melbourne,,Hybrid remote in Melbourne VIC 3000+1 location,2022-07-17,3.9,
Deloitte,AUSTRALIA,"  In this role, you will support clients and applicants with their Australian immigration requirements. You will devise suitable immigration strategies and assist…",data analyst,Immigration Senior Analyst,,Sydney NSW 2000,2022-08-13,3.9,
Nike,AUSTRALIA,  Technical product and/or business system analyst (BSA) experience. You will also have the ability to take business outcomes and customer research data and…,data analyst,Operations and Logistics Snr. Business System Analyst,full-time,Melbourne VIC,2022-07-17,4.1,
Bluefin Resources,AUSTRALIA,  This role exists to lead the marketing analytics function which encompasses end to end marketing campaign analytics including development of campaign targeting…,data analyst,Senior Data Analyst,undefined,Melbourne VIC,2022-07-22,,115000-130000
EY,AUSTRALIA,"  Supporting API testing via postman using stubbed data and resolving impediments during development and testing phase. Ideally, you’ll also have.",data analyst,Technical Business Analyst - Pega,,Canberra ACT 2601,2022-07-17,4.0,
NSW Government -Department of Customer Service,AUSTRALIA,"  Technical depth to deliver data and analytical services including data ingestion, transformation, storage, and reporting.",data analyst,Senior Data Engineer - NSW Data Analytics Centre (DAC),full-time,Sydney NSW,2022-07-30,,
Charterhouse,AUSTRALIA,  Generate people data using Excel. Experienced in analysing data and generating reports. 6-month contract with potential to extend.,data analyst,HR/Operations Analyst,undefined,Remote in Sydney Central Business District NSW+1 location,2022-07-17,,450
PwC,AUSTRALIA,"  Strong knowledge and application of analysis techniques, including process modelling, facilitation, gap analysis and data analysis.",data analyst,Senior Business Analyst,full-time,Sydney NSW,2022-07-17,4.0,
GWF,AUSTRALIA,  Provide commercial support and insights through data analytics and Business Case development to facilitate decision making.,data analyst,Senior Commercial Analyst,permanent,Hybrid remote in Sydney NSW,2022-07-17,5.0,
Macquarie Group Limited,AUSTRALIA,"  Market Risk measure and limit Macquarie's exposure to adverse movements in market rates - stock prices, commodity prices, interest rates, and foreign exchange…",data analyst,Market Risk- Traded Market Risk- Associate/Analyst,permanent,Sydney NSW,2022-07-17,3.8,
TEKsystems,AUSTRALIA,"  Demonstrated knowledge of business analyst procedures and practices. The ability to analyse business process models, business requirements, business…",data analyst,Junior Business Analyst (IT),contract,Brisbane Central Business District QLD,2022-07-17,,
Capgemini Australia,AUSTRALIA,"  Design, develop and implement data pipelines for data migration and collection, data analytics and other data movement solutions.",data analyst,Programmer Analyst,,Adelaide Region SA,2022-08-09,3.8,
Rizing Eam,AUSTRALIA,"  Identifies and analyzes problems, making solution design recommendations with supporting rationale and comprehensive data analysis.",data analyst,Analyst,,Melbourne VIC,2022-08-04,,
Macquarie Group Limited,AUSTRALIA,"  Highly numerate and analytical and comfortable working with predictive models and large data sets. Advanced degree in quantitative discipline: statistics,…",data analyst,"Analyst, Credit Risk Modeller - Business Banking",permanent,Sydney NSW,2022-07-17,3.8,
Macquarie Group Limited,AUSTRALIA,"  Regulatory Affairs and Aggregate Risk. You will join a project delivery team tasked with supporting the Market Risk, Credit Risk, Regulatory Affairs and…",data analyst,Business Analyst - Financial Risk,permanent,Sydney NSW,2022-07-17,3.8,
Cochlear Ltd,AUSTRALIA,"  Excellent story-telling skills to weave a compelling story from data and analysis. Cochlear is looking for a data-driven, creative, and detail-oriented Digital…",data analyst,Digital Insights Analyst,,Sydney NSW,2022-07-17,3.5,
Toll Group,AUSTRALIA,"  Strong documentation skills across case analysis, data/process flow diagramming, process mapping and detailed business and functional requirements documentation…",data analyst,Business Analyst - Freight Forwarding,full-time,Melbourne VIC,2022-08-04,3.6,
ANZ Banking Group,AUSTRALIA,"  Prior experience as a business/systems analyst in Markets, Risk or Finance applications. Role Type: Permanent, Full-time.",data analyst,Risk Systems Analyst,undefined,Melbourne VIC,2022-08-04,4.1,500
Minutes To Seconds,AUSTRALIA,"  Managing data modelling and analysis projects, including managing and overseeing the work of a team with varying levels of data modelling expertise.",data analyst,"Multiple Data Analysts (ACT, NSW, VIC, QLD)",full-time,Sydney NSW,2022-07-17,,
Michael Page,AUSTRALIA,"  Facilitate Supply Chain, Production Planning and Logistics through data analysis. Support the design and build of a suite of operational dashboards, and ongoing…",data analyst,Supply Chain Business Analyst,undefined,Wetherill Park NSW,2022-07-30,3.5,100000-115000
ResMed,AUSTRALIA,  Assess data quality and support data integrity initiatives by adopting and promoting data governance and data quality program to continuously build trust and…,data analyst,Senior Business Intelligence Developer,full-time,Sydney NSW,2022-07-17,3.8,
