company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Capgemini,AUSTRALIA,"  A strong comprehension of machine learning techniques and data concepts such as data products, data interoperability, cloud-based data platforms, manufacturing…",jobs?q=data+science&l=Australia&start=180,Manager - Data Strategy,full-time,Melbourne VIC,2022-08-05,3.8,
PwC,AUSTRALIA,"  Exceptional knowledge of the data analytics process, from data understanding, cleansing, transformation, interpretation and presentation.",jobs?q=data+science&l=Australia&start=180,Data Analytics Manager,undefined,Melbourne VIC,2022-07-17,4.0,118000
RightShip,AUSTRALIA,"  Provide expertise in data modelling, data architecture, data quality management, profiling, cataloguing and data lineage concepts and implementation.",jobs?q=data+science&l=Australia&start=180,Data Engineer,,Melbourne VIC,2022-07-28,,
Amazon Support Services PtyLtd,AUSTRALIA,"  Experience building data pipelines and models using different types of tabular and text data, NLP, time series, etc. Proficient in Kotlin or Java.",jobs?q=data+science&l=Australia&start=180,SDE with ML Experience,full-time,Sydney NSW,2022-07-17,3.5,
PwC,AUSTRALIA,"  Undertaking data profiling and analysis to support data transformation, curation and load into cloud data models.",jobs?q=data+science&l=Australia&start=180,Cloud Data Engineer - Associate,full-time,Adelaide Region SA,2022-08-10,4.0,
KBR,AUSTRALIA,"  Knowledge of geographic data and principles of data management. You would be responsible for the application of spatial technologies and systems, including data…",jobs?q=data+science&l=Australia&start=180,GIS analyst,undefined,Melbourne VIC,2022-07-17,4.1,70000-80000
Akuna Capital,AUSTRALIA,  Strong understanding of algorithms and data structures. The team uses C# to create multithreaded user interfaces which handle high volumes of data and provide…,jobs?q=data+science&l=Australia&start=180,User Interface (UI) Internship - Summer 2022/23,undefined,Sydney NSW,2022-07-17,,100000
Haileybury Rendall School,AUSTRALIA,  We seek applications from enthusiastic and highly effective professionals with a record of best practice and a sound knowledge of teaching to commence in this…,jobs?q=data+science&l=Australia&start=180,Computer Science Teacher (VCE),,Melbourne City Centre VIC,2022-08-06,,
The Garvan Institute of Medical Research,AUSTRALIA,  Processing received data through CPGs established analysis pipelines and working with CPG analysts and collaborators to troubleshoot any problems with the…,jobs?q=data+science&l=Australia&start=180,Genomic Data Coordinator,undefined,Remote in Sydney NSW,2022-07-17,5.0,112000
Wood Plc,AUSTRALIA,  Strong IT skills and ideally have a keen interest in programming and data analysis. Those with an interest in Data Science / Data Analytics and have pursued…,jobs?q=data+science&l=Australia&start=180,Graduate Engineer - Commencing 2023,graduate,Perth WA,2022-07-17,3.8,
Ethos BeathChapman,AUSTRALIA,"  To lead the delivery of data analytics projects, including project design and ideation; identification of appropriate data sets and methodologies; and…",jobs?q=data+science&l=Australia&start=180,Data Scientist,undefined,Australia,2022-08-09,,150000
Camden Council,AUSTRALIA,  Experience in sustainability data analysis and the development of business cases. Work Type: Permanent Full Time. Flexibility through flex leave provisions.,jobs?q=data+science&l=Australia&start=190,Sustainability and Resilience Officer,undefined,Oran Park NSW,2022-08-13,,1657-1899
NSW Government -NSW Health Pathology,AUSTRALIA,  Excellent computer skills including high attention to detail and data accuracy. Remuneration: $27.69 - $28.81 per hour plus superannuation.,jobs?q=data+science&l=Australia&start=190,Medical Laboratory Assistant - Pathology Collector / Phlebot...,undefined,Riverina NSW+1 location,2022-08-10,3.7,27.69-28.81
KPMG,AUSTRALIA,"  High experience in data modelling, data architecture and analytical skills. Minimum ten years of experience in data analytics, data architecture or a related…",jobs?q=data+science&l=Australia&start=190,Associate Director – Analytics &amp; Data Management (Infrastruc...,permanent,Melbourne VIC,2022-08-10,3.9,
Property Exchange Australia Limited,AUSTRALIA,"  Experience in enterprise data solutions and capabilities, such as meta and master data management, analytics, data integration, data quality and data science.",jobs?q=data+science&l=Australia&start=190,Data Architect - 12 months Fixed Term Contract,contract,Australia,2022-08-06,,
Zurich Gruppe Deutschland,AUSTRALIA,  You will take ownership and be able to drive solutions with stakeholders to ensure each data product delivers intended business value and be expected to look…,jobs?q=data+science&l=Australia&start=190,Data Scientist - Life and Investments,,North Sydney NSW,2022-08-03,3.7,
NSW Government -Customer Strategy &amp; Technology,AUSTRALIA,"  It is responsible for providing the smart infrastructure, real-time data and operational systems required to manage the transport network.",jobs?q=data+science&l=Australia&start=190,Test Analyst,undefined,Sydney NSW,2022-08-11,,94879-104367
Australian National University,AUSTRALIA,"  The Research Officer will support the projects by contributing to study protocols, providing information for study participants, contributing to the…",jobs?q=data+science&l=Australia&start=190,Research Officer,undefined,Canberra ACT,2022-08-09,4.2,74782-81579
McCain Foods (Aust) Pty.,AUSTRALIA,"  Position Type: Regular - Full-Time. In this global role, you will provide packaging technical leadership to support the delivery of ANZ product Value…",jobs?q=data+science&l=Australia&start=190,Packaging Scientist,full-time,Ballarat VIC,2022-08-04,3.6,
Infosys,AUSTRALIA,"  Knowledge of Antivirus and data backup. Demonstrate technical and functional abilities and knowledge in the area of specialization, processes and procedures.",jobs?q=data+science&l=Australia&start=190,Windows Administrator,,Melbourne VIC,2022-07-17,3.9,
Google,AUSTRALIA,  13 years of experience working as people manager in an analytics or data science field. Manage and influence the delivery of project work including implementing…,jobs?q=data+science&l=Australia&start=190,"Manager, Marketing Data Scientists, gTech Professional Servi...",full-time,Sydney NSW,2022-07-17,4.3,
Peninsula Health,AUSTRALIA,  Recruit and establish data science capability. Experience in cloud tools and technologies and understanding of standardised data and analytics architectures.,jobs?q=data+science&l=Australia&start=190,Manager Data Science Engineering,permanent,Frankston VIC+1 location,2022-08-11,3.8,
Bupa,AUSTRALIA,"  Strong understanding of medical language and terminology, human biology and medical science, including an understanding of the role of clinical research in the…",jobs?q=data+science&l=Australia&start=190,Health Content Specialist,permanent,Remote in Sydney NSW,2022-07-19,3.3,
AECOM,AUSTRALIA,"  Familiar with data analysis and basic data manipulation. Working with a multidisciplinary team of planners, designers, engineers, modellers, analysts, and…",jobs?q=data+science&l=Australia&start=190,Principal Sustainability Consultant,full-time,Hybrid remote in Perth WA,2022-07-17,3.7,
Australian Secret Intelligent Service,AUSTRALIA,"  (infrastructure, electronic, systems), data science and data engineering, cyber specialists, solution. Graphic and Web Design Officers.",jobs?q=data+science&l=Australia&start=190,Graphic and Web Design Officers,undefined,Canberra ACT,2022-08-04,,85383-117746
University of Melbourne,AUSTRALIA,"  The Centre’s strategy is underpinned by connecting the strengths in health and medical research in the Faculty of Medicine, Dentistry, and Health Sciences, to…",jobs?q=data+science&l=Australia&start=190,Research Fellow - Digital Health Technology Assessment,undefined,Parkville VIC,2022-08-08,4.3,110236-130900
Deputy,AUSTRALIA,"  Software engineering, data science, data analytics experience. Knowledge of building data lake or data warehouse. Knowledge of handling streaming data.",jobs?q=data+science&l=Australia&start=200,Data Engineer,full-time,Sydney NSW+1 location,2022-07-17,,
The Walter and Eliza Hall Institute of Medical...,AUSTRALIA,"  Knowledge of, or the ability to quickly gain an understanding of, research data governance and data management best practices/standards and existing Institute…",jobs?q=data+science&l=Australia&start=200,Policy Writer,undefined,Elizabeth SA,2022-07-29,5.0,94222-101996
Capgemini Australia,AUSTRALIA,"  Design, develop and implement data pipelines for data migration and collection, data analytics and other data movement solutions.",jobs?q=data+science&l=Australia&start=200,Software Engineer (Data Engineer),full-time,Canberra ACT,2022-07-27,3.8,
Murdoch University,AUSTRALIA,"  A tertiary degree in animal science, veterinary science, biotechnology, microbiology or. Collect and record data, and assist in undertaking preliminary analysis…",jobs?q=data+science&l=Australia&start=200,Research Officer,,Murdoch WA,2022-07-21,4.0,
KBR,AUSTRALIA,"  KBR's Innovation Team in Canberra is currently seeking Mechatronics, Robotics, Electrical, Communications or Data Science Engineering Graduates based in…",jobs?q=data+science&l=Australia&start=200,Graduate Engineers,graduate,Canberra ACT,2022-08-12,4.1,
Water Technology,AUSTRALIA,"  Spatial data manipulation and management. Demonstrated interest/experience in GIS and spatial technologies applied to the physical sciences, particularly…",jobs?q=data+science&l=Australia&start=200,Graduate/Early Career Spatial Analyst,graduate,Notting Hill VIC,2022-07-17,,
Defence Services,AUSTRALIA,"  Accurately capture relevant contractual and financial data. In addition, the Role will be responsible for managing processes and data required to ensure…",jobs?q=data+science&l=Australia&start=200,Analytics Support Specialist,full-time,Southbank VIC,2022-07-17,4.0,
"Department of Industry, Science, Energy &amp;...",AUSTRALIA,"  Data and information quality analysis skills. Experience with data entry and Excel spreadsheets. Under the direction of TIGS Manager, liaise with Titles…",jobs?q=data+science&l=Australia&start=200,"Data Quality/Entry Officer, APS Level 4, Oil and Gas Divisio...",internship,Perth WA,2022-07-20,,
Telethon Institute for Child Health Research,AUSTRALIA,"  Integration with large public datasets across different biological domains will be a major focus which includes different data types, such as exome/ whole…",jobs?q=data+science&l=Australia&start=200,Computational Biologist,undefined,Australia,2022-08-05,3.6,15899
Moderna,AUSTRALIA,  Provide scientific and technical input on the relevance/impact of scientific data within Asia Pacific for our COVID 19 vaccine and future vaccination programs.,jobs?q=data+science&l=Australia&start=200,"Scientific Advisor, Asia Pacific",,Melbourne VIC,2022-08-11,,
The Royal Australian and New Zealand College of...,AUSTRALIA,"  Proven experience in operationalising strategic plans, priority setting, exercising judgment, critical thinking using data and problem solving skills.",jobs?q=data+science&l=Australia&start=200,"Manager, Policy Branches",permanent,Hybrid remote in Melbourne VIC 3000,2022-08-12,,
Deloitte,AUSTRALIA,"  At least 2-4 years’ experience data engineering, feature engineering and/or model development using advanced statistical and machine learning techniques.",jobs?q=data+science&l=Australia&start=200,Data &amp; AI Opportunities | Perth,,Perth WA 6000,2022-07-17,3.9,
Google,AUSTRALIA,"  Experience in data analysis using SQL or Python. Using your foundation in computer science, you'll develop and execute plans under a set of implementation and…",jobs?q=data+science&l=Australia&start=200,"Technical Program Manager, Chrome OS, New Grad 2023",graduate,Sydney NSW,2022-07-17,4.3,
NSW Government -Environment and Heritage Group,AUSTRALIA,"  Tertiary qualifications in an appropriate scientific field (e.g. spatial information science, environmental science, ecology, geomorphology, hydrology, natural…",jobs?q=data+science&l=Australia&start=200,Environmental Scientist,undefined,Lidcombe NSW,2022-08-03,,95516
NSW Health Pathology,AUSTRALIA,  Excellent data entry skills including high attention to detail and data accuracy. Employment Type: Permanent Full Time.,jobs?q=data+science&l=Australia&start=200,Medical Laboratory Assistant - Data Entry/ Pathology Collect...,undefined,Orange NSW+1 location,2022-08-11,3.7,54905-57139
AECOM,AUSTRALIA,"  This role would include contributing to the acoustic input, data analysis, predictions, and 3D modelling on a range of projects, completing site visits to make…",jobs?q=data+science&l=Australia&start=210,Graduate Acoustics Engineer,graduate,Hybrid remote in Fortitude Valley QLD,2022-07-17,3.7,
Talent International,AUSTRALIA,"  Provide input into data cleansing and data remediation activities. Experience eliciting and documenting business rules, data rules, and data requirements.",jobs?q=data+science&l=Australia&start=210,Data Analyst - Data Migration &amp; Cleansing,undefined,Melbourne VIC,2022-08-08,4.4,700-800
Sullivan Nicolaides Pathology,AUSTRALIA,"  While experience with data analysis of somatic mutations associated with solid tumours is preferred, candidates with transferrable skills from similar areas are…",jobs?q=data+science&l=Australia&start=210,Molecular Genetic Scientist,part-time,Bowen Hills QLD,2022-07-17,4.0,
Toll Global Express,AUSTRALIA,"  Define metrics to measure data coverage, data completeness, and data accuracy. To be successful role, it will require a passion for data, experience in managing…",jobs?q=data+science&l=Australia&start=210,Data Operations Manager,full-time,Braeside VIC,2022-07-17,3.6,
Animal Logic,AUSTRALIA,"  Monitor database load with expected data growth and conduct performance tuning. Extract, transform and present data using in-house tools and SQL.",jobs?q=data+science&l=Australia&start=210,Junior Database Administrator,,Sydney NSW,2022-07-17,3.9,
Motion Recruitment,AUSTRALIA,  Experience (typically 1-3 years) in a similar insight driven data analytics area. Motion Recruitment have partnered with one of Australia's biggest insurance…,jobs?q=data+science&l=Australia&start=210,Data Analyst,,Remote in Sydney NSW,2022-07-20,,
Museum Victoria,AUSTRALIA,"  Demonstrated experience in computer-based storage, manipulation and analysis of DNA sequence data. Demonstrated ability to apply innovative thinking to problem…",jobs?q=data+science&l=Australia&start=210,Deep Sea DNA officer (VPSG4),undefined,Melbourne VIC,2022-08-12,4.5,90067-102192
Clayton Utz,AUSTRALIA,"  The ability to assist in collecting data in a forensically sound manner. This exciting role will see you; Develop your skills in eDiscovery, digital forensic…",jobs?q=data+science&l=Australia&start=210,Consultant (Entry Level) - eDiscovery,permanent,Sydney NSW,2022-07-28,4.4,
EY,AUSTRALIA,"  Extract, validate, transform and load data from multiple data sources for deeper analysis. This is achieved by combining forensic investigation skills with…",jobs?q=data+science&l=Australia&start=210,Senior Consultant- Forensics Data Analytics | Forensic &amp; Int...,undefined,Brisbane QLD 4000,2022-07-17,4.0,78000
News Corp Australia,AUSTRALIA,"  Masters or PhD in data science, mathematics, and statistics will be advantageous. Build machine learning / artificial intelligence solutions using data to…",jobs?q=data+science&l=Australia&start=210,Data Scientist,,Surry Hills NSW,2022-07-17,3.8,
Epic Environmental,AUSTRALIA,"  Core tasks will include report writing, field investigation and data gathering with an emphasis on data interpretation / analysis and writing internal and…",jobs?q=data+science&l=Australia&start=210,Graduate / Cadet Environmental Planner / Scientist,graduate,Brisbane QLD,2022-08-06,,
Boston Consulting Group,AUSTRALIA,  Apply data engineering practices and standards to develop robust and maintainable solutions. Experience in data engineering and working with global and remote…,jobs?q=data+science&l=Australia&start=210,DigitalBCG | GAMMA Data Engineer,,Sydney NSW+3 locations,2022-08-12,4.2,
Murdoch Childrens Research Institute,AUSTRALIA,"  This role will be suited to someone with a background in bioinformatics, computer or data science or engineering. 2-year Full Time Contract.",jobs?q=data+science&l=Australia&start=210,Research Assistant (Bioinformatics),undefined,Parkville VIC,2022-07-21,4.6,79920-97330
Deakin University,AUSTRALIA,"  As a core position in the Vic Hub team, the role uses a combination of best practice channel knowledge, as well as data and insights.",jobs?q=data+science&l=Australia&start=210,Podcast Producer,undefined,Remote in Australia,2022-08-09,4.2,82494-89087
Link Group,AUSTRALIA,  Design conceptual and logical data models for our core data product. Own and lead the data modelling and governance for Empirics core data platform (CXDH).,jobs?q=data+science&l=Australia&start=210,Data Architect,,Melbourne VIC,2022-08-04,2.7,
Australian Unity,AUSTRALIA,  Combine the work of data science and data analytics in an established and progressive Internal Audit department. Competitive Remuneration and variable bonus.,jobs?q=data+science&l=Australia&start=220,Lead Data Analyst,,Temporarily Remote in Melbourne VIC 3000,2022-07-17,2.8,
Halcyon Knights Pty Ltd,AUSTRALIA,"  Experience in data modelling, data architecture and analytical skills. Experience in data visualisation technologies (PowerBI and Tableau) and data migration…",jobs?q=data+science&l=Australia&start=220,Data Architect (Cloud) Job in Melbourne,undefined,Remote in Melbourne VIC,2022-08-04,,200000
GE Digital,AUSTRALIA,  Develop data visualizations to enable a variety of different types of users to be able to efficiently understand data outputs.,jobs?q=data+science&l=Australia&start=220,Sr Data Scientist,,North Sydney NSW 2060,2022-07-28,,
Deloitte,AUSTRALIA,"  This means bringing together expertise across business analysis, data engineering, data management &amp; services, ML/AI, data science, data architecture &amp;…",jobs?q=data+science&l=Australia&start=220,Consultant/Senior Consultant - Data,,Canberra ACT 2609,2022-07-17,3.9,
Omnirecruitment,AUSTRALIA,"  Knowledge (through University development projects) in Database structures, data extraction and data manipulation using basic SQL.",jobs?q=data+science&l=Australia&start=220,Graduate Technology Associate,graduate,Sydney NSW,2022-08-03,,
Methodist Ladies' College,AUSTRALIA,  Colleagues using a range of data and artefacts of their learning. Use a range of data including student feedback and student assessment collected over time to.,jobs?q=data+science&l=Australia&start=220,Psychology &amp; Science Teacher (7-12),,Kew VIC 3101,2022-08-13,4.3,
University of Melbourne,AUSTRALIA,  Relevant tertiary qualifications in health or science or a minimum of 2 years’ experience in a clinical trial coordinator role within a hospital or…,jobs?q=data+science&l=Australia&start=220,Study Coordinator,undefined,Parkville VIC,2022-08-10,4.3,77171-104717
AUSTRAC,AUSTRALIA,"  Flexible work environment - including hybrid work. AUSTRAC maintains this register to help fill temporary vacancies, which may include full-time, part-time or…",jobs?q=data+science&l=Australia&start=220,AUSTRAC's Talent Register,part-time,Hybrid remote in Australia,2022-07-17,,
AWS Australia Pty Ltd,AUSTRALIA,  Familiar with data warehousing and ETL process. This Analytics role supports our services that focus on Analytics technologies that allow customers to extract…,jobs?q=data+science&l=Australia&start=220,Cloud Support Engineer - Data Insight Analytics,full-time,Melbourne VIC+1 location,2022-08-13,3.5,
Children's Medical Research Institutue,AUSTRALIA,  Software engineering and data science. Data with pathology results and clinical outcome data. Make an important contribution to the health of children through…,jobs?q=data+science&l=Australia&start=220,Research Assistant in Proteomics,,Westmead NSW 2145,2022-07-27,,
Visy,AUSTRALIA,"  Bachelor’s in chemical engineering or science equivalent. Conduct regular and random testing of paper to meet quality requirements, stay up to date with latest…",jobs?q=data+science&l=Australia&start=220,Chemical Engineer,full-time,Melbourne VIC,2022-07-30,3.5,
oOh!,AUSTRALIA,"  Bachelor's degree in computer science, data science, mathematics, or a related engineering discipline. Evaluating suitability and transforming data science…",jobs?q=data+science&l=Australia&start=220,Machine Learning Engineer,permanent,Remote in Australia+1 location,2022-07-17,,
Australian Secret Intelligent Service,AUSTRALIA,"  (infrastructure, electronic, systems), data science and data engineering, cyber specialists, solution. Level 4: $85,383 - $89,066 plus superannuation.",jobs?q=data+science&l=Australia&start=220,Systems Administrator,undefined,Canberra ACT,2022-08-04,,85383-117746
Clayton Utz,AUSTRALIA,"  Extract, validate, transform and load data from multiple data sources. Consult with multiple stakeholders and develop bespoke data analytics procedures and…",jobs?q=data+science&l=Australia&start=220,Consultant - Data Analytics,full-time,Sydney NSW,2022-07-17,4.4,
Chris O’Brien Lifehouse,AUSTRALIA,"  Ensure biospecimens are annotated with current and accurate clinical data. High level computer skills, particularly with data collection and entry.",jobs?q=data+science&l=Australia&start=220,Biobank and Research Officer (Sarcoma),full-time,Camperdown NSW,2022-08-09,,
Victoria Legal Aid,AUSTRALIA,"  Relevant tertiary qualification in law, social science, education or equivalent (mandatory). Full time ongoing (part time considered FTE 0.8 or FTE 0.6).",jobs?q=data+science&l=Australia&start=230,"Manager, Research and Evaluation",undefined,Temporarily Remote in Melbourne City Centre VIC+1 location,2022-08-13,4.0,118802-151201
Australian National University,AUSTRALIA,  Progress towards degree in a field of science or professional experience or an equivalent combination of experience and education/training.,jobs?q=data+science&l=Australia&start=230,Laboratory Support Officer,undefined,Canberra ACT,2022-07-28,4.2,67731-81579
Google,AUSTRALIA,"  To achieve this, we’re working on projects that utilize the latest computer science techniques developed by skilled software engineers and research scientists.",jobs?q=data+science&l=Australia&start=230,"Senior Research Scientist, Google Research",full-time,Sydney NSW,2022-07-17,4.3,
NSW Government -Transport For NSW,AUSTRALIA,  Employment Type: Fixed Term Full-Time. 4 year program that combines full time paid work and part time study. Complete an Associate Engineering Degree (Civil) in…,jobs?q=data+science&l=Australia&start=230,Road Design Engineer in Training - NSW State Wide,undefined,Temporarily Remote in Parramatta NSW 2150,2022-07-18,4.0,55919-60631
CSIRO,AUSTRALIA,  Supporting the program team with data entry and database/Customer Relationship Management (CRM) administration. Working knowledge of Microsoft Dynamics 365 CRM.,jobs?q=data+science&l=Australia&start=230,Business Support Officer,undefined,Melbourne VIC,2022-08-09,4.1,66163-84207
Emesent,AUSTRALIA,"  Degree in engineering, computer science or relevant field. The group develops platform and desktop solutions focused on solving large scale data management and…",jobs?q=data+science&l=Australia&start=230,Data Systems Group Lead,full-time,Brisbane QLD,2022-07-17,,
RPS Group,AUSTRALIA,  We are looking for a qualified and experienced individual who will support the delivery of data analytics and insights projects that enables data transformation…,jobs?q=data+science&l=Australia&start=230,Senior Consultant – Data Analytics and Insights,permanent,Sydney NSW,2022-08-03,3.2,
"Agilent Technologies, Inc.",AUSTRALIA,"  Have some expertise with molecular spectroscopy instruments (FTIR or Raman a strong plus) including sample preparation (environmental samples a strong plus),…",jobs?q=data+science&l=Australia&start=230,Application Chemist - Molecular Spectroscopy,full-time,Mulgrave VIC 3170,2022-08-03,4.1,
New South Wales Institute of Sport,AUSTRALIA,"  Experience assisting in the maintenance, technical operation and related procedures/protocols of sport science equipment and facilities.",jobs?q=data+science&l=Australia&start=230,"Assistant Coach, Strength and Conditioning",undefined,Sydney NSW,2022-08-06,,79069-83814
Kmart,AUSTRALIA,"  3-5 years experience working in a customer/marketing focussed data, analytics or technology role. Work closely with the Loyalty Manager in order to scope the…",jobs?q=data+science&l=Australia&start=230,CRM Specialist - Technology &amp; Data,,Mulgrave VIC,2022-07-17,3.8,
The University of Queensland,AUSTRALIA,"  Assists with drafting research documentation and data analyses. Assist in the conduct of major or complex experiments, tasks, or programs, collect data and…",jobs?q=data+science&l=Australia&start=230,Senior Research Officer,undefined,Dutton Park QLD,2022-08-09,4.3,84488-94103
QinetiQ,AUSTRALIA,"  Our team of highly qualified and experienced engineers offer a full range of structural integrity engineering services including design, loads and stress…",jobs?q=data+science&l=Australia&start=230,Aerospace Engineer,,Melbourne VIC,2022-07-21,3.7,
Infosys,AUSTRALIA,"  Good at data identification and accordingly develop test scenarios. Analyzed business requirements, understand end to end functionality and accordingly prepare…",jobs?q=data+science&l=Australia&start=230,Test Engineer,,Melbourne VIC,2022-08-12,3.9,
GrainCorp,AUSTRALIA,"  Model the data landscape, obtain data extracts and define secure data exchange approaches. Collaborate with our data scientists to map data fields with…",jobs?q=data+science&l=Australia&start=230,Data Engineer | Sydney,permanent,Sydney NSW,2022-07-17,4.1,
Qualtrics,AUSTRALIA,"  Expert in data science theory and practice. 8+ years of prior customer facing data science experience. Graduate degree in a technical field (statistics, data…",jobs?q=data+science&l=Australia&start=230,Client-Facing Principal Data Scientist,,Sydney NSW,2022-07-17,4.1,
Service Victoria,AUSTRALIA,  Design based on best practice and data. Use data and research to quickly develop actionable user experience uplift plans.,jobs?q=data+science&l=Australia&start=240,UX Designer,full-time,Temporarily Remote in Victoria,2022-08-09,,
QIMR Berghofer Medical Research Institute,AUSTRALIA,"  Assisting the Data Manager with data entry and performing quality control checks of data. Undergraduate degree in science, health, or related discipline.",jobs?q=data+science&l=Australia&start=240,Clinical Trials Assistant,undefined,Herston QLD,2022-08-05,2.8,67649-75597
Australian Secret Intelligent Service,AUSTRALIA,"  (infrastructure, electronic, systems), data science and data engineering, cyber specialists, solution. Level 4: $85,383 - $89,066 plus superannuation.",jobs?q=data+science&l=Australia&start=240,IT Service Centre,undefined,Canberra ACT,2022-08-04,,85383-117746
EnergyAustralia,AUSTRALIA,"  Being a SME from the data analytics, data science &amp;/or business intelligence domain. Demonstrated experience and delivery successes in IT data architecture and…",jobs?q=data+science&l=Australia&start=240,Data Intelligence Lead,permanent,New South Wales,2022-08-06,3.6,
Insurance Australia Group,AUSTRALIA,  Leverage your understanding of analytics and data science techniques to drive actionable outcomes. The purpose of the role and your unique contribution is to…,jobs?q=data+science&l=Australia&start=240,Analyst / Junior Data Scientist,permanent,Sydney NSW 2000,2022-08-12,3.7,
Atlassian,AUSTRALIA,  Are an active member of the broader analytics and data science community. Expertise in SQL and proficiency in another data science programming language (e.g…,jobs?q=data+science&l=Australia&start=240,"Senior Data Scientist, Insights and Data Enablement",full-time,Sydney NSW,2022-08-05,4.4,
TEKsystems,AUSTRALIA,"  Strong technical knowledge of data management systems, data modelling, data governance, data quality, data warehouse and analytics.",jobs?q=data+science&l=Australia&start=240,Senior Project Manager- Data,undefined,Hybrid remote in Brisbane Central Business District QLD,2022-08-16,,1000-1100
Curtin University of Technology,AUSTRALIA,"  An undergraduate qualification in a relevant discipline (computer science, software engineering or data engineering) with considerable relevant experience or an…",jobs?q=data+science&l=Australia&start=240,Research Associate,undefined,Perth WA,2022-07-27,3.9,72655-98028
Redenlab,AUSTRALIA,  Experience in science and / or medical industry. Worked closely with and supported sales/science teams. Train and support business development and science team…,jobs?q=data+science&l=Australia&start=240,Marketing Specialist,part-time,Remote,2022-07-26,,
JB Hi-Fi,AUSTRALIA,"  Lead continuous improvement activities, especially in relation to the data lifecycle, data visualization and reporting principles.",jobs?q=data+science&l=Australia&start=240,Senior Data Analyst,permanent,Remote in Victoria,2022-07-17,4.0,
The Garvan Institute of Medical Research,AUSTRALIA,"  Collating and recording experimental data accurately, writing up experimental procedures and contributing to the interpretation of experimental results.",jobs?q=data+science&l=Australia&start=240,Research Assistant x2,undefined,Sydney NSW,2022-07-29,5.0,71278-78985
WesCEF Division,AUSTRALIA,  Collation and interpretation of geological data ; Relocation assistance for a move to Melbourne if required will be provided for the successful candidate.,jobs?q=data+science&l=Australia&start=240,Graduate Geologist,graduate,Victoria+1 location,2022-08-10,,
Amazon Support Services PtyLtd,AUSTRALIA,"  Hands on experience as a database, data warehouse, big data/analytics developer or administrator, or work as a data scientist.",jobs?q=data+science&l=Australia&start=240,"Data Lab Solution Architect, Amazon",full-time,Sydney NSW,2022-08-09,3.5,
NSW Health Pathology,AUSTRALIA,  Customer focused approach displaying well-developed interpersonal skills and good oral and written communication skills including the ability to communicate…,jobs?q=data+science&l=Australia&start=240,Medical Laboratory Scientist - Cytology/Histology,undefined,Wollongong NSW,2022-08-05,3.7,65790-95296
Goodman Fielder,AUSTRALIA,"  Maintain comprehensive records and documentation of all key development activities, including Packaging specifications, factory trial reports and SAP data.",jobs?q=data+science&l=Australia&start=240,Senior Packaging Technologist,full-time,Hybrid remote in Sydney NSW,2022-08-12,3.8,
Google,AUSTRALIA,"  Excellent analytical skills, a data-driven approach to decision-making, and a systems-thinking style when problem-solving.",jobs?q=data+science&l=Australia&start=250,"Product Manager, Chrome OS",full-time,Sydney NSW,2022-07-17,4.3,
University of New South Wales,AUSTRALIA,"  The ability to rapidly absorb information and analyse, interpret and integrate complex data. Working Hours: Monday to Friday, Full time (35 hours per week).",jobs?q=data+science&l=Australia&start=250,Finance Analyst,undefined,Sydney NSW,2022-08-16,4.2,100000-108588
Queensland University of Technology,AUSTRALIA,"  Planning surveys, data collection and data. Data collection, data analysis, and. Data to improve understanding and. Supplied by participating groups, data.",jobs?q=data+science&l=Australia&start=250,Research Associate in Conservation Ecology,undefined,Brisbane QLD,2022-08-13,4.2,70891-96193
Amazon Corporate Services Pty,AUSTRALIA,"  Manage a team of data scientists, data engineer and software engineer, identify opportunities and develop data science strategies.",jobs?q=data+science&l=Australia&start=250,"Data Science Manager, Networking Customer Experience Insight...",full-time,Sydney NSW,2022-07-17,3.5,
Kmart,AUSTRALIA,  Familiarity with enterprise data warehouses and visualisation tools (e.g. PowerBI). Prior experience in a ‘hands-on’ data analytics role.,jobs?q=data+science&l=Australia&start=250,Customer Data Analyst,,Mulgrave VIC,2022-07-17,3.8,
vivoPharm,AUSTRALIA,  Previous experience GLP • Attention to detail • Demonstrate efficient problem solving and understanding of scientific data.,jobs?q=data+science&l=Australia&start=250,Quality Assurance Assistant,part-time,Gilles Plains SA,2022-07-27,,
Effective People,AUSTRALIA,  Conduct data modelling on existing and emerging transactional and business intelligence data assets to inform data architecture;,jobs?q=data+science&l=Australia&start=250,Azure Data Engineers,undefined,Canberra ACT,2022-08-11,,140-170
ObvioHealth,AUSTRALIA,  Enters clinical research data into appropriate fields. Bachelor's degree in science/health- related area preferred or equivalent combination of education and…,jobs?q=data+science&l=Australia&start=250,Clinical Research Assistant,,Australia,2022-07-17,,
Children's Cancer Institute,AUSTRALIA,  Present research data at conferences and seminars. Responsible for the maintenance of research records and presenting data. 0-5 years’ research experience.,jobs?q=data+science&l=Australia&start=250,Research Assistant/Animal Technician - Experimental Therapeu...,full-time,Hybrid remote in Sydney NSW,2022-08-05,4.2,
Veeva Systems,AUSTRALIA,  Deep understanding of clinical data &amp; related solutions. 3+ years of experience in a clinical trial role in the life sciences industry.,jobs?q=data+science&l=Australia&start=250,Solution Consultant - Clinical Data,,Sydney NSW,2022-07-17,,
